,Unnamed: 0.1,Unnamed: 0,transcription,recognized,phonetic_ev,new_path,lang
1241,1241,1726,Tikiyaranyanaaya?,d͡ʑikujaːrxɲanajje,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1726.wav,yrk
1242,1242,1727,Manǣmanyepǣyutladasʹ.,manujmaɲuʋujjut̪ːuʋaːt̪a,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1727.wav,yrk
1243,1243,1728,Tikimanyepǣranyanaaya?,çkjumajɲuʋerɲanaja,0.2925219941348974,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1728.wav,yrk
1244,1244,1729,Maqniwqsidyaabitoңaancʹyutnabcyandihpǣңǣanadincʹ.,aŋçigehaʋit̪oːajtjut̪unakːjupeːŋahanaj,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1729.wav,yrk
1245,1245,1732,Manʹobcowmaqniwqңamdyoqmadaparidye.,ajoːkjoːmaːɲuaːŋkuperupɾoj,0.4110599078341013,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1732.wav,yrk
1246,1246,1734,Tikitiqtobaq.,d̪u,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1734.wav,yrk
1247,1247,1735,"Niңǣ,pǣyedhңamdyoqmyaq.",pejiɾŋa,0.7194950911640953,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1735.wav,yrk
1248,1248,1736,pǣyedhңamdyoqmyaq.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1736.wav,yrk
1249,1249,1737,Manʹobcowmaqniwqsidyasyurambadahuyumgartnyamdaninyertyembyuq.,maɲuːsoːmaːɲuɕjiriçurumpuroʋujumkanamdiniːjeːɾ,0.3810153358011635,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1737.wav,yrk
1250,1250,1742,Tikinyohpadqmaq.,koɲoːpɑrma,0.4627016129032258,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1742.wav,yrk
1251,1251,1743,Aanyohpadqmaq.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1743.wav,yrk
1252,1252,1744,"nyohpadqmaq,ңaaq.",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1744.wav,yrk
1253,1253,1745,Manʹobcowmanqmaqsidyanyumdaңawlambadaandalǣdǣridaayowi,joːkjoːmaːnmoçiɖiɲumt̪anoːjaːnpɾantːuʋeːt̪uɾit̪aːju,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1745.wav,yrk
1254,1254,1748,Simcimyadhmyuytiiyudasidya,jimɬiiritunan̪d̪iǃiːŋǃu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1748.wav,yrk
1255,1255,1749,Atiiyudasidya.,kiːʈi,0.7315668202764977,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1749.wav,yrk
1256,1256,1750,Tiiyudanyuudatikadmi.,t̪ɲigiʋut̪aɲujuːt̪ukam,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1750.wav,yrk
1257,1257,1752,Manʹobcowmanqmaqpuucyahpiyaalworta,muɲiʋoːkjoːmaːnmupuːcopujaːʋurt̪a,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1752.wav,yrk
1258,1258,1755,təŋeɬqotnanenatwəqen,ɲɛt͡spɔt͡snaɲinat͡sǃan,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1755.wav,ckt
1259,1259,1757,qoɬwetɣawŋawʔəmqoɬkameɬɣəŋaw,ko̞rçiwit͡ɕjo̞ːgäo̞mo̞ko̞ɕtäime̞rɕɯːː,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1757.wav,ckt
1260,1260,1758,ənkəiɬirəkənantəŋŋonatʔəm,kiːd͡ʑirɔkɛantumunaǃ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1758.wav,ckt
1261,1261,1760,etʔəmmənəɣətənatmənriwɬənet,itːkmmalyuitːɑnaːtmindiukint,0.216589861751152,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1760.wav,ckt
1262,1262,1761,kaɬʔajŋənnrzbjanotɣəmmqəmɬosetək,ǃjosyt,0.8175403225806452,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1761.wav,ckt
1263,1263,1762,pseqaɬɣənikwʔieɣejewjew,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1762.wav,ckt
1264,1264,1763,oonʔəɬɣəqajpirinin,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1763.wav,ckt
1265,1265,1764,enarkeənenɣətkaɬɣəqaj,d,0.9539170506912442,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1764.wav,ckt
1266,1266,1765,pseqaɬɣəqajaɣətkaɬɣənɣenruɬtetɬin,sifkasataɬut,0.655425219941349,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1765.wav,ckt
1267,1267,1766,oonʔəɬɣənɣetriɬɬin,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1766.wav,ckt
1268,1268,1767,ewiirəpetsəpʔew,roːteːpːipːajt̪ːibʔa,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1767.wav,ckt
1269,1269,1768,qeɬoqʔəmemnuŋkəɣəmɣʔuretiɣəme,ǃeloːmeɳɳukuuɾakːjuːʋa,0.4165739710789767,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1768.wav,ckt
1270,1270,1769,ətɬʔatŋaemnuŋkəɣe…ɣenaɣtoɬeno…,aɖagamʈukːuʋuːt̪enad̪ːureloː,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1769.wav,ckt
1271,1271,1772,ənqeneseɬɣ…ɣaseɬɣərʔoɬenatɣatʔəɬəŋŋoɬenat,anɛːsittwasitkʲiɔtvilakaktimɔrvɛna,0.3111723052714397,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1772.wav,ckt
1272,1272,1773,wətɣətsʔenneməqejeŋeekkeqejneməqejeɣaɣaɬaɬen,utint͡senɳamakajuːnat̪ːaaamagajukaʋalaːɬin,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1773.wav,ckt
1273,1273,1774,ənqorəʔomrəŋanaɣtoʔan,paroomɻun̪aːat̪ːoan,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1774.wav,ckt
1274,1274,1777,ətrʔesənqenpliskabliskaikwʔiʔəm,ǃanbpisn̪abistajkwjɛm,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1777.wav,ckt
1275,1275,1778,mətiwənqenetanŋəmeɬikwʔisəmseqej,ʋadjuːǃaɳɳataŋgamiigwisupɬaa,0.2434475806451612,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1778.wav,ckt
1276,1276,1779,enmenɣatwaɬenwaɬwijŋən,enmenkatːʋaʂinʋaʃʋiːn,0.2331378299120234,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1779.wav,ckt
1277,1277,1780,əməiɣətwarkən,jemmuiːht̪uʋaːɾk,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1780.wav,ckt
1278,1278,1781,ətrʔes,atːes,0.3521505376344085,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1781.wav,ckt
1279,1279,1782,qeeqən?,ǃaːǃa,0.5184331797235023,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1782.wav,ckt
1280,1280,1783,qeeqənməɬəmŋəɬɣʔek?,ɛpanmɨsamuːɕɛ,0.4219015280135823,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1783.wav,ckt
1281,1281,1784,enmenɣatwaɬenwaɬwijŋən,emminjatːʋaʂinʋaʃʋiːn,0.2448680351906158,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1784.wav,ckt
1282,1282,1785,iɣətəməwarkən,iːt̪ːumuʋaːɾk,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1785.wav,ckt
1283,1283,1786,ətrʔes,ket̪ːes,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1786.wav,ckt
1284,1284,1787,qeeqən?,peǃ,0.619815668202765,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1787.wav,ckt
1285,1285,1789,samanərʔiɬeqinet,sɑmanavit͡sɛǃ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1789.wav,ckt
1286,1286,1791,ɣəninʔəmqnutrepaɬqəjoɬɣən,ʋiɳin̪umkonuːtːrejparʈːajjofiːn,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1791.wav,ckt
1287,1287,1794,nʔaneɬomoreənkʔaorwərʔaraqqaɣte,ajinoːːjeʋ,0.7705515088449533,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1794.wav,ckt
1288,1288,1797,ujŋe!,ujiŋɲi,0.4032258064516129,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1797.wav,ckt
1289,1289,1799,ujŋe!,ujiɳɲi,0.4327956989247312,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1799.wav,ckt
1290,1290,1801,anəwajŋawɬəqajmənraɣtəmək,ʋaɳɳaʋaːɻgaːulkaːʋaɾman̪mad̪and̪almanraːʋet̪amma,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1801.wav,ckt
1291,1291,1802,—ajweɣəmsitnʔaɬeɣə…nʔaneɬosqewəm,ʒi,0.9425403225806452,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1802.wav,ckt
1292,1292,1803,ɬuutepʔompʔoŋəttəɬʔunetɬɣinəmkəqin,pol,0.9155597722960152,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1803.wav,ckt
1293,1293,1804,ənkʔamtəɣeseŋŋonat,d͡ʑeːt͡ɕɛ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1804.wav,ckt
1294,1294,1805,ənqentəntəjaatɣʔanʔaneɬowərɣənənqo,t̪uǃoǃʋeɬoː,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1805.wav,ckt
1295,1295,1806,—trʔiɬeɣʔepʔompʔoŋetə,riːabobm,0.6804915514592934,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1806.wav,ckt
1296,1296,1807,—təɣənteɣʔepʔompʔoŋetə,eʈeɖǃo,0.7426686217008798,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1807.wav,ckt
1297,1297,1808,ənqomreneɣəmnaɣtatewəm,wːʈaku,0.7925219941348973,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1808.wav,ckt
1298,1298,1810,iʔammeŋqorənəɬejwəɬʔetiɣət,ǃekonniǃeŋǃǃe,0.5303970223325062,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1810.wav,ckt
1299,1299,1811,mətəntəmŋekwət,ǃitjagu,0.5391705069124424,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1811.wav,ckt
1300,1300,1812,ənkʔamtəmŋewərkəniʔamənqen,joːǃni,0.8213399503722086,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1812.wav,ckt
1301,1301,1813,ʔajəŋ…ʔejŋeɬʔetɣʔikəteqejqeɬuqet…,ajɛbajnad͡ʒad̪ikitaǃanpado,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1813.wav,ckt
1302,1302,1816,nutekqoraɣənretəɬʔənənqen,nuteǃaoɻaŋdiɬʈu,0.4451612903225806,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1816.wav,ckt
1303,1303,1817,ənqoəɬwəɬuterətriɬninqɬawəɬ,ɬjuːdɛǃuǃ,0.7222222222222222,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1817.wav,ckt
1304,1304,1818,ənəɣreenŋinqejiŋeekkeqej,ɲimǃalǃ,0.747983870967742,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1818.wav,ckt
1305,1305,1819,naqamkejŋəwiɬuɬʔət,ǃ,0.9462365591397848,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1819.wav,ckt
1306,1306,1820,nəmŋəɬteɬqenwaŋqaremakenkuuweŋeaŋqaɬʔən,muttelkinwɑŋkɑdimɑkːe̞nukuːeŋɯhɑnukɑ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1820.wav,ckt
1307,1307,1823,nrzbnənij…nəninʔejwəqinekək,joiɳaɳinijin̪iniːajokina,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1823.wav,ckt
1308,1308,1824,ənqenɣiwemuriwajčukotkajpəmətəpkirmək,jʋamuːɾijuːajukokaːɭpumiʈːukːeː,0.4071490845684394,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1824.wav,ckt
1309,1309,1825,ɣəmnanniniwiɣəmwajənqenʔəmdanilka,naʋijoːːwatäju,0.6661779081133918,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1825.wav,ckt
1310,1310,1826,ənqennəwetɣawqenat,weǃʋ,0.7912186379928314,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1826.wav,ckt
1311,1311,1829,amənanrəɣnunninnanŋensʔannenenəŋ,amnandruinnaːinsad͡ʑɛɲɛn,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1829.wav,ckt
1312,1312,1836,ənanqɬawəɬaŋewʔenjərʔəniwnin,ǃawǃaǃaǃjuː,0.6682027649769585,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1836.wav,ckt
1313,1313,1837,neɬʔunetɣekeŋəɬʔət,ɲiǃuɲɛtuukim,0.4041218637992831,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1837.wav,ckt
1314,1314,1838,qɬawəɬaiwnin,ɬaːɬalju,0.471774193548387,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1838.wav,ckt
1315,1315,1841,ikwʔete,t,0.8571428571428571,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1841.wav,ckt
1316,1316,1842,remkenaɬɣeenʔatewɣʔankukeŋə,ǃaǃjunad͡ʑjoːkuk,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1842.wav,ckt
1317,1317,1843,tumɣeiwninŋewʔenjə...ŋewʔen,t̪uiɲiǃaǃa,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1843.wav,ckt
1318,1318,1844,eqəɬpemənrʔejwenmək,ɬtembindajʋun,0.398132427843803,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1844.wav,ckt
1319,1319,1845,eqəɬpeɣeɬi...ɣerʔejwetɬinetijaɬɣətɣʔatteŋeqəɬpe,ǃǃlǃiǃǃijǃjaǃǃǃin,0.6643788606726149,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1845.wav,ckt
1320,1320,1846,ənqenʔəme…,n,0.9,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1846.wav,ckt
1321,1321,1849,onmaɬʔənʔʔmiwninoraqəsɣatərkən,namiumihːo̞ːrɑːtːɑɕiwɑǃryǃɯ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1849.wav,ckt
1322,1322,1850,ənŋinʔotsojniɬʔutkuɬʔetqinʔəm,o̞t͡suɲilut͡suŋgæsɨl,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1850.wav,ckt
1323,1323,1851,ewəneqənwettʔeratkoŋŋoʔatetənwətəməosətkokaɣenʔeɬɬeetʔəm,jo̞wnøːtimiitːiäɾäːo̞bmwät͡ɕe̞tinɸɯtɯo̞ːɕikːo̞ːkäynäs,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1851.wav,ckt
1324,1324,1853,ɣaɣtəɬəɬapewəmənqorʔəm,ɔditʂabɨjaumankurum,0.2624633431085044,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1853.wav,ckt
1325,1325,1854,ənqeneqəɬpeŋetəpirinetənŋin,lakarpanɛt̪uvilinainɲin,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1854.wav,ckt
1326,1326,1855,tənintəsqiwnetŋoonrekaarasəkojpə,t̪un̪int͡rust̪eunakaːːndruːkaːɾasukorpu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1855.wav,ckt
1327,1327,1857,ɣəmnanepeqejənuninʔejŋewiwəmənqenənŋine,kuɳan̪d̪ebagaːjɾuːn̪ilajn̪aʋumakan̪d̪and̪iːnu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1857.wav,ckt
1328,1328,1858,ənəkekkeɬqəɬinŋew...ŋewʔenjərʔənŋe...ŋewʔenʔəmənqenkəmʔəŋe,enukːakːaɾpaɻiɳjaːumaʋn̪d̪irunɲaːeɲaʋaːɳamankant̪ːumagu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1858.wav,ckt
1329,1329,1859,ənanʔəmeiw...ɣereqəɬinŋeekkeqejarəswokəɬʔin,namejiɨratrinjakːkajɔːraskuːke,0.4328582145536385,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1859.wav,ckt
1330,1330,1862,ənkənenʔatsajɣəm,nkeɳɲɛmaːt͡sajum,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1862.wav,ckt
1331,1331,1863,jetɣʔetʔəmmətekwenməkeɬɣəqanjawetə,jekːiat̪amput̪ːe̞kwenpukːaiʂkaɲɲo̞ːe̞t̪ːɨ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1863.wav,ckt
1332,1332,1870,ənkətəmiɣsiretɣʔek,m,0.9444444444444444,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1870.wav,ckt
1333,1333,1871,ənqotəpensiaʔak,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1871.wav,ckt
1334,1334,1875,ɣəmninətɬanəɬɣinəm...nermeqin,kamɲiːnnatraːn̪at͡ʃjiːnn̪emmajaɲarmijaːkajn,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1875.wav,ckt
1335,1335,1880,naqamniɬetqinsama,igaiǃ,0.7191650853889944,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1880.wav,ckt
1336,1336,1881,wenɬəɣimətekwenməkʔəm,ǃʈuǃuj,0.7450076804915514,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1881.wav,ckt
1337,1337,1883,ənkʔamtəɣeseŋŋonat,uɲdtehijst͡ɕioːɾna,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1883.wav,ckt
1338,1338,1884,puurʔutətaŋəntəjaatənʔaneɬoɣərɣən,taʈːamut̪iaːt̪ːuntaɳɳajsoːǃa,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1884.wav,ckt
1339,1339,1885,nujaprih…traɣtəɣʔakɣəmiinikwʔi,mujapːarukaajtrajt̪aːkumjiːɲipːueː,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1885.wav,ckt
1340,1340,1887,qutənʔəmiwnin,uʈːiɳamjuːjum,0.3684863523573201,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1887.wav,ckt
1341,1341,1889,rəpɣəpɣewninniniwqin,ɾipːupːujonimmjuga,0.3112903225806451,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1889.wav,ckt
1342,1342,1890,qəɬpəɣənnuɣemes…ɣemesqətwiɬinwiin,pajbumumɨskiwɛmɨskatwit͡ɕinjin,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1890.wav,ckt
1343,1343,1891,qonpənəkeɣənmiɬɣətewiɣəm,konpunnipːɛwniːtfii,0.3870967741935483,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1891.wav,ckt
1344,1344,1892,ənkataɣnepəɣapaajɣəm,tatawɲupuǃapaj,0.3491935483870967,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1892.wav,ckt
1345,1345,1893,iɣətʔəmtumɣətniwqeet,juːʈumt̪uŋgutuga,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1893.wav,ckt
1346,1346,1894,iwkemənərəswomək,juwkɔmlaʐɨsfɔm,0.2923387096774193,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1894.wav,ckt
1347,1347,1895,nəraɣteɣəm,ǃaːǃuː,0.6241935483870968,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1895.wav,ckt
1348,1348,1896,nəsajojɣəm,ɬaju,0.6129032258064516,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1896.wav,ckt
1349,1349,1901,ŋeweqʔəmŋantikwətənŋearaɬekamimɬəkpəkirəkrepəɬqetɣʔe,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1901.wav,ckt
1350,1350,1902,wenɬəɣiʔəmqoɬniwqinwenɬəɣiininiwqin,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1902.wav,ckt
1351,1351,1903,wenɬəɣinemeninʔejŋewjiwqin,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1903.wav,ckt
1352,1352,1904,jeɬʔojteŋuwʔeɬeŋeɬwəɬməjəɬɣət,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1904.wav,ckt
1353,1353,1905,ɣəteŋpəɬətʔəmkətɣəntəjʔakətɣəntəpalʲina,ǃɛmpɔʑaaput͡ɕinutiapɛt͡ɕintɔbalil,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1905.wav,ckt
1354,1354,1907,ɣəteŋjʔapəɬətʔəmkətɣəntəarʲina,vid͡ʑɛnd͡ʑapɨritːamkɛt͡ɕintɛarjnu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1907.wav,ckt
1355,1355,1908,nəmŋəɬoqenətɬonɣereqiɣətkətwəɬqunmiŋkəriɣantosɣateɣət,ɬakɔttamjoratait͡sɯkuskuminkɾiwändo̞ɕiwät͡ɕ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1908.wav,ckt
1356,1356,1909,niwqinpɬeen…psemətʔetətrʔesɣʔasaŋŋojɣəm,ɲɛkʲjɛmtt͡ɕɛmvtɨtaɕiwasamu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1909.wav,ckt
1357,1357,1911,iwkeɣənanqajməɣe,ifkuːt̪un̪ankajmuːku,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1911.wav,ckt
1358,1358,1915,ɣəmoməjəɬqerkən,jummaːmajʋiɾkajeːɾt̪a,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1915.wav,ckt
1359,1359,1918,waɬqəɬərɣətanŋəntinɬəɬeɬʔəne,matkɑsaɾigajtanɲind͡ʑind͡ʑigeːlɛtçyh,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1918.wav,ckt
1360,1360,1919,ənqenerʔenutninetejkəqinkeɬikeɬjureqʔəme,ǃnææinoiniːtiikhpekeːgiːkætjuːɾa,0.3778225806451613,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1919.wav,ckt
1361,1361,1920,ŋarɣənosʔətninetenɣəjeŋqeetmiŋkəriwaɬʔət,äɾjɯno̞se̞tɲide̞d͡ʑe̞nd͡ʑijäŋkätniŋkɯiwä,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1920.wav,ckt
1362,1362,1921,ɣatwaɬenatteŋəɬqotʔəmʔeqeɬqot,katwajeɾmaːt̪d͡ʑɛŋgiilxut̪omjɛkajxkut,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1921.wav,ckt
1363,1363,1922,ɣamarawɬenatɣamarawtajkawɬenat,kamaɾawçilnatpjiwamaɾafʈajkːauʂina,0.2106261859582542,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1922.wav,ckt
1364,1364,1923,qeɬoqʔəmteŋəɬqotɣʔeqeɬtetɬin,ldɔkud͡ʑɛŋwilxutjakaɕtɨːsi,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1923.wav,ckt
1365,1365,1924,aʔeqeɬqotɣeteŋəɬtetɬin,aːjakːalmuʈːitɨŋkɕtɨɕi,0.3262463343108504,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1924.wav,ckt
1366,1366,1926,ənkə,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1926.wav,ckt
1367,1367,1927,—nəwiɬətkujɣət?,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1927.wav,ckt
1368,1368,1929,rəpətkewninetnrzbserutenenaɣtoqenatʔəma,d͡ʒiuɬjuʋan̪aǃimuneːl,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1929.wav,ckt
1369,1369,1930,ənŋine…eskimostenʔaneɬoqenat,ednt͡ska,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1930.wav,ckt
1370,1370,1933,qoɬitɣʔeteteɬenjepniwqeetɣaɣtətantejkəɬiɣakanjəŋ,oçitjetɨd͡ʑeːgenɲeɲukɑtɑtiʈɑnʈaikɯɾigɑkɑnjum,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1933.wav,ckt
1371,1371,1935,itəkʔəmɬʔeɬeŋkəŋenəjaɬɣənmore,ǃeʈukuʋaʋijakil,0.5328142380422692,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1935.wav,ckt
1372,1372,1936,ətrʔesənqenɬɣiinʔenəɣjewmuri,tasatandʋinaliujɛ,0.4441244239631335,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1936.wav,ckt
1373,1373,1939,əməŋeɣəmtumɣəneniniwqin,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1939.wav,ckt
1374,1374,1940,ʔepteqəqoraɣərke...qəqoraɣərkerkənənqenqinewinretərkən,kkoːraːɾkilpumtad̪ajʈuʋiʈuʈ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1940.wav,ckt
1375,1375,1942,ŋewʔen!,dɨwɛ,0.4815668202764977,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1942.wav,ckt
1376,1376,1948,ənqomətiwət…mətkeŋkeɬenməkmətsajpanməkə,amikjujjemmikːeŋkuʈɭennumut͡saːjpaɳak,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1948.wav,ckt
1377,1377,1949,mətsajoməkʔəminememətpʔuɣərkimək,majt͡saːjjoːʋakːumʋinamamajpuːɾkːiumak,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1949.wav,ckt
1378,1378,1950,iraɬqaŋənwəmətsajoməkneme,iɻaraginwumɨt͡saːjuŋpuɲɛm,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1950.wav,ckt
1379,1379,1951,ŋoonreɬm...ajɣəsqəŋqasʔəmɬəmənkəriɣaɬɣirʔetatɬaɬen,mundɨɕmajiskuŋkɑznvɛmɛnkidiʋaɕfirɛttlsɛ,0.2754838709677419,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1951.wav,ckt
1380,1380,1952,naqameeknəwitʔəteɬpəqin,ɔʋjeːkujtækextɛ,0.4663394109396915,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1952.wav,ckt
1381,1381,1953,peɬqəntenməkwizʲdʲikotʲetəŋ,rkɨmtɨnust͡ɕipɔt͡ɕɛm,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1953.wav,ckt
1382,1382,1954,enməɣeŋkənətwaqaat,muenpyɬɑ,0.5985663082437276,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1954.wav,ckt
1383,1383,1955,ənqorŋaekwəjənrepəɬuutməttamkʔəm,kɑloŋjɛkːuindjpjuːtmiːa,0.4561491935483871,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1955.wav,ckt
